538: 134.500, 0.000000, 0, 0, 0
539: 134.750, 0.000000, 0, 0, 0
540: 135.000, 0.000000, 0, 0, 0
541: 135.250, 0.000000, 0, 0, 0
542: 135.500, 0.000000, 0, 0, 0
543: 135.750, 0.000000, 0, 0, 0
544: 136.000, 0.000000, 0, 0, 0
545: 136.250, 0.000000, 0, 0, 0
546: 136.500, 0.000000, 0, 0, 0
547: 136.750, 0.000000, 0, 0, 0
548: 137.000, 0.000000, 0, 0, 0
549: 137.250, 0.000000, 0, 0, 0
550: 137.500, 0.000000, 0, 0, 0
551: 137.750, 0.000000, 0, 0, 0
552: 138.000, 0.000000, 0, 0, 0
553: 138.250, 0.000000, 0, 0, 0
554: 138.500, 0.000000, 0, 0, 0
555: 138.750, 0.000000, 0, 0, 0
556: 139.000, 0.000000, 0, 0, 0
557: 139.250, 0.000000, 0, 0, 0
558: 139.500, 0.000000, 0, 0, 0
559: 139.750, 0.000000, 0, 0, 0
560: 140.000, 0.000000, 0, 0, 0
561: 140.250, 0.000000, 0, 0, 0
562: 140.500, 0.000000, 0, 0, 0
563: 140.750, 0.000000, 0, 0, 0
564: 141.000, 0.000000, 0, 0, 0
565: 141.250, 0.000000, 0, 0, 0
566: 141.500, 0.000000, 0, 0, 0
567: 141.750, 0.000000, 0, 0, 0
568: 142.000, 0.000000, 0, 0, 0
569: 142.250, 0.000000, 0, 0, 0
570: 142.500, 0.000000, 0, 0, 0
571: 142.750, 0.000000, 0, 0, 0
572: 143.000, 0.000000, 0, 0, 0
573: 143.250, 0.000000, 0, 0, 0
574: 143.500, 0.000000, 0, 0, 0
575: 143.750, 0.000000, 0, 0, 0
576: 144.000, 0.000000, 0, 0, 0
577: 144.250, 0.000000, 0, 0, 0
578: 144.500, 0.000000, 0, 0, 0
579: 144.750, 0.000000, 0, 0, 0
580: 145.000, 0.000000, 0, 0, 0
581: 145.250, 0.000000, 0, 0, 0
582: 145.500, 0.000000, 0, 0, 0
583: 145.750, 0.000000, 0, 0, 0
584: 146.000, 0.000000, 0, 0, 0
585: 146.250, 0.000000, 0, 0, 0
586: 146.500, 0.000000, 0, 0, 0
587: 146.750, 0.000000, 0, 0, 0
588: 147.000, 0.000000, 0, 0, 0
589: 147.250, 0.000000, 0, 0, 0
590: 147.500, 0.000000, 0, 0, 0
591: 147.750, 0.000000, 0, 0, 0
592: 148.000, 0.000000, 0, 0, 0
593: 148.250, 0.000000, 0, 0, 0
594: 148.500, 0.000000, 0, 0, 0
595: 148.750, 0.000000, 0, 0, 0
596: 149.000, 0.000000, 0, 0, 0
597: 149.250, 0.000000, 0, 0, 0
598: 149.500, 0.000000, 0, 0, 0
599: 149.750, 0.000000, 0, 0, 0
600: 150.000, 0.000000, 0, 0, 0
601: 150.250, 0.000000, 0, 0, 0
602: 150.500, 0.000000, 0, 0, 0
603: 150.750, 0.000000, 0, 0, 0
604: 151.000, 0.000000, 0, 0, 0
605: 151.250, 0.000000, 0, 0, 0
606: 151.500, 0.000000, 0, 0, 0
607: 151.750, 0.000000, 0, 0, 0
608: 152.000, 0.000000, 0, 0, 0
609: 152.250, 0.000000, 0, 0, 0
610: 152.500, 0.000000, 0, 0, 0
611: 152.750, 0.000000, 0, 0, 0
612: 153.000, 0.000000, 0, 0, 0
613: 153.250, 0.000000, 0, 0, 0
614: 153.500, 0.000000, 0, 0, 0
615: 153.750, 0.000000, 0, 0, 0
616: 154.000, 0.000000, 0, 0, 0
617: 154.250, 0.000000, 0, 0, 0
618: 154.500, 0.000000, 0, 0, 0
619: 154.750, 0.000000, 0, 0, 0
620: 155.000, 0.000000, 0, 0, 0
621: 155.250, 0.000000, 0, 0, 0
622: 155.500, 0.000000, 0, 0, 0
623: 155.750, 0.000000, 0, 0, 0
624: 156.000, 0.000000, 0, 0, 0
625: 156.250, 0.000000, 0, 0, 0
626: 156.500, 0.000000, 0, 0, 0
627: 156.750, 0.000000, 0, 0, 0
628: 157.000, 0.000000, 0, 0, 0
629: 157.250, 0.000000, 0, 0, 0
630: 157.500, 0.000000, 0, 0, 0
631: 157.750, 0.000000, 0, 0, 0
632: 158.000, 0.000000, 0, 0, 0
633: 158.250, 0.000000, 0, 0, 0
634: 158.500, 0.000000, 0, 0, 0
635: 158.750, 0.000000, 0, 0, 0
636: 159.000, 0.000000, 0, 0, 0
637: 159.250, 0.000000, 0, 0, 0
638: 159.500, 0.000000, 0, 0, 0
639: 159.750, 0.000000, 0, 0, 0
640: 160.000, 0.000000, 0, 0, 0
641: 160.250, 0.000000, 0, 0, 0
642: 160.500, 0.000000, 0, 0, 0
643: 160.750, 0.000000, 0, 0, 0
644: 161.000, 0.000000, 0, 0, 0
645: 161.250, 0.000000, 0, 0, 0
646: 161.500, 0.000000, 0, 0, 0
647: 161.750, 0.000000, 0, 0, 0
648: 162.000, 0.000000, 0, 0, 0
649: 162.250, 0.000000, 0, 0, 0
650: 162.500, 0.000000, 0, 0, 0
651: 162.750, 0.000000, 0, 0, 0
652: 163.000, 0.000000, 0, 0, 0
653: 163.250, 0.000000, 0, 0, 0
654: 163.500, 0.000000, 0, 0, 0
655: 163.750, 0.000000, 0, 0, 0
656: 164.000, 0.000000, 0, 0, 0
657: 164.250, 0.000000, 0, 0, 0
658: 164.500, 0.000000, 0, 0, 0
659: 164.750, 0.000000, 0, 0, 0
660: 165.000, 0.000000, 0, 0, 0
661: 165.250, 0.000000, 0, 0, 0
662: 165.500, 0.000000, 0, 0, 0
663: 165.750, 0.000000, 0, 0, 0
664: 166.000, 0.000000, 0, 0, 0
665: 166.250, 0.000000, 0, 0, 0
666: 166.500, 0.000000, 0, 0, 0
667: 166.750, 0.000000, 0, 0, 0
668: 167.000, 0.000000, 0, 0, 0
669: 167.250, 0.000000, 0, 0, 0
670: 167.500, 0.000000, 0, 0, 0
671: 167.750, 0.000000, 0, 0, 0
672: 168.000, 0.000000, 0, 0, 0
673: 168.250, 0.000000, 0, 0, 0
674: 168.500, 0.000000, 0, 0, 0
675: 168.750, 0.000000, 0, 0, 0
676: 169.000, 0.000000, 0, 0, 0
677: 169.250, 0.000000, 0, 0, 0
678: 169.500, 0.000000, 0, 0, 0
679: 169.750, 0.000000, 0, 0, 0
680: 170.000, 0.000000, 0, 0, 0
681: 170.250, 0.000000, 0, 0, 0
682: 170.500, 0.000000, 0, 0, 0
683: 170.750, 0.000000, 0, 0, 0
684: 171.000, 0.000000, 0, 0, 0
685: 171.250, 0.000000, 0, 0, 0
686: 171.500, 0.000000, 0, 0, 0
687: 171.750, 0.000000, 0, 0, 0
688: 172.000, 0.000000, 0, 0, 0
689: 172.250, 0.000000, 0, 0, 0
690: 172.500, 0.000000, 0, 0, 0
691: 172.750, 0.000000, 0, 0, 0
692: 173.000, 0.000000, 0, 0, 0
693: 173.250, 0.000000, 0, 0, 0
694: 173.500, 0.000000, 0, 0, 0
695: 173.750, 0.000000, 0, 0, 0
696: 174.000, 0.000000, 0, 0, 0
697: 174.250, 0.000000, 0, 0, 0
698: 174.500, 0.000000, 0, 0, 0
699: 174.750, 0.000000, 0, 0, 0
700: 175.000, 0.000000, 0, 0, 0
701: 175.250, 0.000000, 0, 0, 0
702: 175.500, 0.000000, 0, 0, 0
703: 175.750, 0.000000, 0, 0, 0
704: 176.000, 0.000000, 0, 0, 0
705: 176.250, 0.000000, 0, 0, 0
706: 176.500, 0.000000, 0, 0, 0
707: 176.750, 0.000000, 0, 0, 0
708: 177.000, 0.000000, 0, 0, 0
709: 177.250, 0.000000, 0, 0, 0
710: 177.500, 0.000000, 0, 0, 0
711: 177.750, 0.000000, 0, 0, 0
712: 178.000, 0.000000, 0, 0, 0
713: 178.250, 0.000000, 0, 0, 0
714: 178.500, 0.000000, 0, 0, 0
715: 178.750, 0.000000, 0, 0, 0
716: 179.000, 0.000000, 0, 0, 0
717: 179.250, 0.000000, 0, 0, 0
718: 179.500, 0.000000, 0, 0, 0
719: 179.750, 0.000000, 0, 0, 0
